review_id,book_id,user_name,review_text,rating,timestamp
794,35598457,panjan,Though I read lots of YA romance isn't my first choice. This book is a debut for Tirrell and I think she is on to something. The characters are flawed some more than others and they are merely trying to deal with life and all it's ups and downs. In addition folks the novel although a love story has no parts that are even PG rated. Katie the protagonist is a young woman who recently lost her mother and is on her way from Florida to Idaho to become reacquainted with her father  who flew the family home many years ago. In addition other young people are holding small secrets of their own and Katie is trying to get acquainted with people who carry as much baggage as she does. Getting a job learning to trust forming a community. This novel feels like real life and succeeds in making one want to read more. My only minor issue is that the ending after Katie flees Idaho for awhile seems rushed. The problems seem to be wrapped up faster than what was expected. I received an eBook of this novel in exchange for my review and thoughts on the novel.,2,2011-08-04 14:42:48
795,6670541,j1opus,The mysteries are getting better and better but the character development isn't that great.,4,1990-07-27 21:15:34
796,811726,matveev74,This is the firsthand account of one of the masterminds behind one of the most ingenious gruesome FANTASTIC acts of espionage ever. Ben Macintyre has also written on this (Operation Mincemeat) and lots of people have talked about the operation over the years (if you haven't heard of it seriously LOOK IT UP) but to read about it from one of the men who worked on the project is spectacular. It's also fascinating to look at the information he was allowed to divulge only a decade after the operation knowing that other bits have come to light in recent years. Awesome spy book and delightfully readable.,2,1950-03-13 10:24:57
797,27384500,kfgjxrfdthecmrf,Thanks to Helena Sheffield from Avon Books and Netgalley I received a copy of this in exchange for an honest review........ LIKE. SHARE. FOLLOW . . . DIE Freddy Venton is an unpaid reporter but would love nothing more than to be taken on and have a paid salary but currently has to make do with working in a coffee shop. She's quite addicted to social media (I've been guilty of this on numerous occasions who isn't!??) She checks her phone first thing in the morning to see what she may have missed out on on her newsfeed the night before along with all of her other apps aswell as checking her apps last thing at night too. She bumps into Nasreen Cudmore a childhood friend who is now a member of the police force and an ambitious one at that too but eight years ago these two young girls did something that was unforgivable. Now police officer Nasreen and investigative journalist Freddie are thrown together again in a desperate struggle to catch this scheming fame-crazed killer. The 'Hashtag Murderer' posts chilling cryptic clues online pointing to their next target. Their account is gaining momentum every hour as the number of followers rises but so is the body count. But can they stay one step ahead of him or will it be too late? Can they escape their own past?? This is the first book by Angela Clarke and what a debut it was I didn't just like it I LOVED it and it definitely didn't disappoint. There were a few twists in it which I loved as I was convinced that I'd worked out who the killer was halfway through but I definitely wasn't expecting who I thought it was. There were parts in the book I could feel my heart thumping so it's definitely not for the fainthearted. We are all too familiar with social media it's part of our daily lives whether it's Twitter Facebook Instagram Snapchat or Whatsapp the threats and dangers that these can pose and the way some people can use them dangerously to their advantage which sometimes cause tension rows and fallouts between friends and family. It really goes to show you that there can and are some crazed people on the internet these days and I'm sure we've all heard stories whether it be on the news or reported on social media. I am really looking forward to reading more from Angela Clarke and she definitely is an author to watch and I would HIGHLY recommend this book and especially if you're like me quite addicted to social media so don't say I never told you. I think I may have to check who my followers are in future just incase the "Hashtag Murder" may be following me...........,5,2013-11-16 16:24:05
798,15710450,qbuenicimo18,A beautiful introduction to Henri Rousseau's life and his dedication to his art in spite of critical scorn.,3,1986-11-14 19:35:51
799,2250580,maxguk,I found this book to be a quick fun read- but nothing else. There wasn't that much depth to it yet nor were the characters all that interesting. Which is very unfortunate as this type of manga (manga involving humans and androids) is typically interesting and thought provoking. I was very disappointed by this but just in case it gets better I will read the next volume. Also.. I've noticed quite a few reviews compare this to Chobits and Absolute Boyfriend and dismiss this as a mere copy of those titles. While yes it is similar (the latter are much better however) this was published in Japan first. The copyright information lists this as being released in Japan in 1995- years before the other two. Which means that they're taking inspiration from this title not the other way around. Just thought I'd point that out.,4,2010-05-26 07:15:38
800,15710450,disinter,I adored this picture book. I thoroughly enjoyed the interpretation of Rousseau's art and I loved most of the illustrations. I really liked the story. I was touched and heartbroken and inspired by Rousseau's life and experiences. This is a fabulous book for people of all ages who need encouragement to persevere in pursuing their dreams and goals who create or want to create art or other work who appreciate art and art history and/or who enjoy Rousseau's paintings and who appreciate nature and have interest in art history. While this is a children's picture book I think it will also have special meaning for adults especially older adults who want to begin a new endeavor and for anyone who has been discouraged by others' opinions and needs a bit of a boost to believe in themselves. This book would make a perfect gift for anyone of any age who has been told no or who has received rejections to their dreams or work. Very inspiring!,4,1981-12-27 03:11:49
801,2093969,hlyubovjbuh1983c,A wonderful introduction by Neil Gaiman and and an interesting foreword by the author got me excited to read this book but I admired it more than I enjoyed it. While I did smile and even chuckle at times it just wasn't my cup of tea. It was clever but in my opinion not that brilliant and I simply didn't find it emotionally satisfying or that entertaing. It was just okay for me though I did like it well enough. I'm very aware that this may simply not have been the right book at the right time for me. I think one issue is that I often don't like fairy tales. I thought I'd like this one though and I did. I'm just not wild about it. 2 1/2 stars,3,2008-05-19 16:33:23
802,17183712,eduardherzog,It was good not great. Kinda sappy at parts. Main characters were likable but alexander is no Christian grey.,5,1968-06-09 18:54:29
803,18338465,roledog,**** 4 TESORO STARS **** Ay ne kitapti be!! Daha ilk kitaptan vurulmustum zaten seriye.. Bu da iyice pekistirdi.. Corrado'nun kitabinda La Cosa Nostra'nin islerine daha yakindan bakma sansini! elde etmistik.. Burada da Vincent sayesinde dolayli olarak az bucuk sahit olduk.. O ilk kitaptaki Vincent'i aradi gozlerim ara sira.. Buradakinin zaman zaman tuylerimi diken diken ettigi dogrudur.. Ama yola geliyor yavas yavas :D Carmine de ilk baslarda nefret edilesi bir tip.. Ama birden evlerinde biten Haven yuzunden baya bir degisim geciriyor.. Tabii arada o asshole gunlerine de donmuyor degil.. Ilk kitapta Sal'in La Cosa Nostra'nin Don'u olmasi hic hosuma gitmemisti. Burada bir kez daha emin oldum.. Gicik etti herif beni.. Nicholas durumu fena.. Uzuldum.. Corrado'ya ne olacak yaa.. Onu goremedim bir daha :( Carmine icin isler iyice karisacak belli ki.. Haven ve Vincent bu durumdan hic memnun degil ama yapacak sey yok!! Kitap sanki boyle hep ayni tempoda ilerledi gibi ama DeMarco'larin evinin kapisinin caldigi andan itibaren feci ivme kazandi.. Bu gece devamina baslayacagim insallah.. Yoksa bu merakla fazla dayanamam :D,2,2017-12-29 02:40:02
804,18338465,doregon,Finally. I will say this book is more than a 3 star but no way a 4 star read for me. That is not to say that I didn't like the book because I actually really liked the story. But if I am being honest I thought I was getting more of a New Adult romance with the Mafia laced in but no. This is more of a story about the Mafia with a romance in it. And there is absolutely nothing wrong with that I was just expecting more steam and romance. Where this book lost points with me was the length of the novel. The story actually reads very quickly but this story could have been told well with at least 100 less pages. Maybe the size of the book should have been my first clue that this wasn't a quick NA romance read. There is a second book and I wasn't sure if I would read it or not. It depended a lot on the ending of the first book. And without giving anything away the first book doesn't end on a real cliff hanger. Like I could never read the second book and be okay but with where the story was you know there is more to be told. And I am curious as to what happens to our main characters but I am not curious enough to pick up book two immediately. I will however eventually pick it up. I would recommend this book but not as a romance. But it says a lot about a story when I was expecting a romance but didn't get it and was still intrigued enough that I wanted to keep reading.,2,1989-11-19 12:09:46
805,2373197,PAULBELL,Uma historia sobre o holocausto. O autor e um sobrevivente dos campos de concentracao como Primo Levi mas a sua escrita nao e tao pesada. Todo o livro e perpassado por um sentimento parecido com esperanca mais tenue mas ainda assim esperanca. Recomendo a leitura a todos a excepcao dos que andam tristes e que estas historias sobre o holocausto sao uma verdadeira viagem ao abismo.,5,2021-06-16 14:05:37
806,25435220,teddybal65,Cute stories but needs some more editing The heroine's man-fear problems are 'magically' resolved via hormones and attraction but I can suspend my disbelief enough for that. The "eloquent wedding dress" however was a bit much. There are a few other rough spots but that one threw me right out of the story--who the heck wants a talking dress no matter what the occasion?,3,1951-06-17 20:16:54
807,15710450,awpebash,This lovely picture book is the true story of Henri Rousseau who wanted to be a painter. The problem was that his art was very different from the work of others' at the time and he suffered many years of ridicule and rejection of his work. Henri did not give up but continued to teach himself how to paint improving over the years. The illustrations for this inspiring story are gorgeous.,5,2017-03-18 12:26:58
808,2093969,cinini2000,I loved the feel of this book it read as if it were a fable. A remarkably pleasurable reading experience. The literary style gives it the feel of a Renaissance work of fiction. Well written and at time bordering on prose. If I had children this is the story by which I would read them to sleep. The abstract imagery really excites your imagination.,3,1968-04-19 02:22:05
809,18071375,BigLar,Received an ACR copy for an honest review. I was about to fall asleep in the beginning half of the books as the pace was too slow & less exciting for an Erotic novel. I believe the writer can do more with the Character as Jake & Ana both works in the police workforce. Definitely more space for improvement to made the whole scenario between Jake & Ana more exciting with dangerous & erotic crime scene. As the author already have some plot whereby some blond got kills. If the author can start off with a crime scene whereby Ana happen to stumble upon will definitely caught the reader want to know more & what happen next.Anything that is dangerous & forbidden can be really sexy & erotic :) I love how the 2nd half evolved & how the author kept the ending hanging for 2nd books development. Definitely there is more space for improvement & imagination for the 1st books.,2,2007-01-31 13:33:04
810,311799,bakbaura,Sherlock Homles owed every bit of charm to the great Sir Arthur Conan Doyle and here you can see Sir ACD giving his extra-ordinary art of story telling in the shape of Professor Challenger. Not only the stories had elements of pure genius more than a century back but also had pure fictional magic. Beautiful language and strong connection to the well defined characters make the stories unputtable! Though I am reviewing the series almost after 4 years of completing them still I can feel the magic of the amazing work!,2,1998-06-03 15:51:05
811,6670541,magometmerzoeva,'Inspector Singh Investigates: The Singapore School of Villainy' by Shamini Flint Published by Piatkus. ISBN: 978-0-7499-2977-0 Mark Thompson senior partner in Hutchinson and Rice is found dead at his desk one evening after he had called all the partners together for an emergency meeting. To obtain entry to the offices a key card is necessary which puts all the partners firmly in the square and squashes the partners' view that someone off the street must have gained entry and done the deed! Assigned to the case is Inspector Singh a continual disgrace to his superiors being overweight permanently dishevelled and generally not the biscuit. The only thing that keeps him from being thrown off the force is that he is the best detective they have. Unfortunately in this instance Inspector Singh falls foul of his wife who has been charged with finding a wife for Jagdesh Singh who turns out to be a partner in Hutchinson and Rice and therefore a suspect in the case. Whilst Inspector Singh exudes authority and commands respect he meets with less than approval from his wife whose sole interest in life is her good name in the family. As Singh's current investigation now encompasses Jagdesh Singh he is as she puts it investigating 'one of our people' and in her words 'I don't know where to put my face'. Singh wonders whether he dare suggest a paper bag but decides against it. This series is a total and unbelievable joy. The mysteries are complex and interesting the characters fascinating and Inspector Singh a larger-than-life character you so want to meet. To those of you who haven't had the pleasure of reading the first in this series just do it now. Highly recommended. ------ Lizzie Earlier books Inspector Singh investigates A Most Peculiar Malaysian Murder and A BaliConspiracy Most Foul,3,2003-12-04 21:37:08
812,18338465,kawboy88,This book was phenomenal! The author does a great job of taking you in this other world and making you FEEL for the characters. I can't tell you how many times I cried for Haven. How badly I wanted to make people SEE her. How badly I wanted to make things better for her. And even though I struggled to understand the motives of people in the book I still identified with them. It was just... perfection! This is a must read for sure.,1,1965-12-26 21:24:01
813,35452242,farzi,Bounty Hunter 4\3 is a in- depth personal story of Jason Delgado. Just like American Sniper and American wife readers are given a raw look at life in the military and how one choose the career of a sniper or who that career chooses them. Jason doesn't sugar coat his life before during the years as a United States Marian Corp Sniper. He doesn't shy away from the personal and emotional times in his life making he a real person readers are able to care about. Jason tell how he was ready to take on the world during his first days in the war. This ability to describe the battle scenes in Iraq. They are vivid pushing readers to feel almost see what it was like living in a warn torn country. As the story progress you can feel Jason pain and how it has taken a toll in his life and how it effects him daily. Just like American Sniper Jason story gives read that Military men have a sense of invincibility. The Marines Corp has the ability to take boys and make them into killing machines to protect their country family and what they believe in. Jason pulls readers into his world giving them an opportunity to understand why someone go to war and the physically emotional and personal toll it takes on everyone. I have Reader American Sniper American Wife and now Bounty Hunter 4\3 each one shows readers the cost of war mental only those who see the worst humanity has to offer. Thank you to Netgalley and the publisher St. Martin's Press for the advance copy,5,2019-03-22 14:37:12
814,18338465,goldbond,WHAT A F******G DISSAPOINTMENT So I picked up this book because I assumed it was a Mafia Romance novel and guess what ?? The Daddy is a doctor/Mafia councillor who misses his wife . The MC our boy is just an Angsty teenage boy who has mommy issues and of course he is a bad boy ! You know the same ole YA bad boy of every high school YA novel you read - *The Jock and of course he plays girls too and I am sure he is a quarterback even if the writer didn't mention it . *The party animal. *boozedrugs blah blah but of course the writer wants us to know he has a "Gentle soul" and that we shouldn't judge him because of his Awful personality Anger issues or Insecurity! SOUNDS FAMILIAR? ? Of course !! Read the same description in 100 other YA books . HonestlyIn the current scenario there is nothing I hate to read more than Teenager Crap and that is what the characters are like . This is not a Mafia Romance . I repeat  NOT a freaking Mafia Romance at all ! This is a f******g disgrace to all the Mafia books I have read . I am getting real tired of cliched YA books in disguise of something unique when there is nothing special ! Like a freaking 600 pages of shit for nothing at all . Then comes our timid little kitten and our boy goes Neanderthal on her and wants her to talk to no man except her . This is probably the first book where I am more interested to read the Prequel rather than the Sequel because the Daddies here are a lot more interesting than the kids . This is basically just a Bad boy meets good girl and insta love sort of book so you might want to read it if you like that . Or maybe not on second thoughts because there are THOUSAND other Bad boy novels which are so much more BETTER . So don't read it at all . Just go back to sleep or do anything else but just don't read it .,5,1989-08-08 04:01:14
815,3080804,chrisgbee2,Es un libro que no me parecio interesante ni agradable de leer. Tenia una mayor espectativa de Oscar de la Borbolla pero definitivamente en este libro no encotre nada intersante.,5,1987-01-13 11:53:28
816,10098773,edivaldo,De Velvillige af Jonathan Littell er ikke en letlaest bog. Jeg laeser som oftest 3-5 boger om maneden det tog mig ca. et halvt ar at komme igennem de knap 900 sider. Det er en tung bog laengdemaessigt skrivestilen og temaerne. Forfatteren benytter sig meget af "stream-of-consciousness" hvilket resulterer i saetninger der fylder en side og passager som er adskillige sider lange uden afsnit. Dette er tilsammen med sprogbruget med til at gore romanen tung at laese man skal virkelig koncentrere sig om den. Temaerne i bogen er utrolig grove ikke nok med at bogen omhandler de ufattelige grusomheder begaet under anden verdenskrig imod joderne/polakkerne/russerne/de psykisk syge etc. etc. sa omhandler den ogsa hovedpersonens egen psykose (som vi isaer ser udfoldet til sidst i bogen) hans incestuose forhold til hans tvillingesoster og hvordan det i det hele taget har pavirket hans seksuelle tankegang og tilbojeligheder. Isaer i starten af bogen folte jeg en stor forstaelse for hovedpersonen en kulturel og dannet mand men tilsidst folte jeg kun afsky. De sidste 100 sider laeste jeg mest af alt fordi jeg havde laest de forste 800 jeg folte at forfatteren gik over stregen og at det blev for meget. De Velvillige er en provokerende bog en tankevaekkende bog men jeg vil bestemt ikke anbefale den til alle. Det er ikke en bog som vil efterlade dig med en god fornemmelse snarere en opgivenhed overfor sa megen ondskab i verdenen.,2,1972-08-11 05:44:41
817,6670541,des1gnxmas,I bought this book in Singapore. I could have met the author who was presenting at a Bali conference I was also but it was a hot day the room was crowded and I opted for a cold beer instead. Bad decision. This is a fun book with a portly Singapore detective as a protagonist. You learn a bit of Singapore culture too.,4,1993-11-09 19:58:24
818,12369705,albovis,I really enjoyed this book although I was a little confused at times with all the characters in play. What with each guardian angel for each person. I finally caught on and got into it.,4,1975-04-30 04:32:01
819,12369705,forauth,A fun afterlife fantasy. The ending is weak there's an annoying grammar error in the first chapter and more than the usual number of typos throughout most of which are easy to ignore. Though a first book author Sneed has a solid understanding of creating a fiction arc and keeping her readers entertained and turning pages. I love her sense of humor wild imagination and her ability to make her fantasy feel plausible.,2,1995-03-23 05:23:28
820,18338465,anapolack,"Nella vita: chi non risica non rosica",3,1959-03-12 10:38:24
821,18777580,Antonieth15,Laugh captured my attention just as much as Live did. The author has a way with words how they draw the reader into the story. Some characters you may love or hate but either way I end up feeling SOMETHING and that keeps me enthralled in the story. I enjoy Rivers' writing style very much and will keep looking for other books! Sam and Nina are well crafted complex characters that deal with real life issues and it's waved into the story. I had a bit of a struggle with Sam at first but he really came through in this story and made me root for him. Nina is a great character i could relate to her on many levels. The growing attraction between them kept me intrigued. All in all I enjoyed this latest Burnside story. Great characters plot and a good pace made for a nice day of reading! Bring on some more please!,5,2003-11-30 22:44:53
822,184859,snakanam,A good read about a female doctor in a small Northern California town with lots of interesting characters including a gambling-addicted thieving pastor an eccentric elderly mystery writer. A feel-good story where everybody just loves to help everybody else and rivals become friends. A bit pie-in-the-sky but fun.,4,2013-02-06 11:45:59
823,16130164,3ziazila,Blood Warrior is the second installment in the Dragon King series. Here we meet telepathic Indranan Kavya and the Pendray Berseker Tallis. The Indranan have been in a civil war for thousands of year. Kavya is the Sun and she is determined to end the cycle of bloodshed. Tallis has been plagued by a woman named "the Sun" for two decades in his dreams. She has made him complete inexplicable even reprehensible tasks believing the survival of the Dragon Kings' depended on it. On the eve of Kavya's big announcement Tallis kidnaps her seeking revenge for his two decades of exile inadvertently saving her life from her insane triplet brother. What starts out as a active of revenge soon turns into joining of two lonely souls as the trek from the Himalayan foothills to the Scottish Highlands in an attempt to end an all out war and the extinction of a proud race. I really like Tallis. Since he made his appearance in Caged Warrior I didn't know what to expect from him. As a Berserker I was assuming this would be a violent brooding character. Instead I found him to be engaging comical and sexy as Hell. Kavya on the other hand comes off as somewhat reserved and aloof but she does have this tough side that pops up on occasion. Together they are great. The banter between them is witty and clever. The sex was sizzling hot and well detailed. As opposite as Tallis and Kavya are these to are a perfect match. There wasn't much back-story so if this book was to be read as a stand alone then that would completely work out. Since I have read the series from the beginning I did have to mentally pull out what had previously happened. The beginning did drag a bit but I think it was because I was waiting for the excitement and action I had come to expect from this series. For me this book really didn't take off until about a third of the way in. Then it got interesting. Not because of the sex but because the story really starts opening up. The pace picks up with more action definitely more twist and turns until the climatic ending. Blood Warrior is not necessarily the best book in the Dragon King series but it definitely well worth the read. I received this book from JeepDiva in exchange for my honest review. The opinions and rating of this review are solely mine and in no way was I compensated. Stars - 4 Flames - 3,1,1990-10-14 23:48:07
824,2664110,242233,35,5,2010-04-04 07:27:13
825,10803536,tlgredman954,Another in the Evans/Jameson weather thrillers this one takes place in the middle of Antarctica 1000 miles inland at a remote and mysterious facility owned by a large agricultural firm. Ostensibly it is to monitor the weather and help predict where and when good crops will prevail. Secretly they use manipulate weather so that rain falls on areas they own that need it and dry out areas that don't. They do good works working in remote areas like the NE tip of Afghanistan helping to build the self-sufficiency of the farmers and bring them out of the stone age investing in infrastructure like schools roads hospitals. They do this all over the world. But the man who basically built and invented the facility a creative genius in the field named Greg has his own agenda. The company has been working with the Pentagon helping them by directing certain weather events to areas where it might help turn the tide of global politics. But Greg has his own agenda with the Pentagon once Flint decided the orders were getting too dangerous and were hurting people and he intends to continue it. But Flint finds out and send in Tess Beauchamp the only other person who might be able to run the station but who is an enemy of Greg's. They don't tell him that he is being replaced and recalled to the states until her plane is in the air. But Greg has a surprise in store. Long ago he started working on placing logic bombs into the software that controls the array in just such an event so that if anyone tampers with it it triggers massive weather effects including tsunamis hurricanes floods heat even volcanic activity and earthquakes. Thus begins a race against time to outwit Greg and his sequenced catastrophes. A thriller of a ride but plenty of technical information for the geek at heart. I recommend their other work as well.,4,2013-08-23 05:55:36
826,18338465,armanserow,This was just painful to read. Not painful in a "my heart is breaking this book is so good"; but in a "I wonder if there is something I can clean instead". In all honesty this would have ended up on the DNF shelf but I paid $9.99 for it! I never pay for books but do on rare occasions. This book had such rave reviews that I felt that it was clearly warranted in this instance. I was absolutely wrong and I assume anyone rating this book higher than two stars which is generous needs to be drug tested. I just finished reading this book and my body is shifting into self preservation mode by trying to erase all memory of this book from my mind. So here is my synopsis of the story: Man buys slave girl to free her but keeps her locked up in house with his two teenage boys. Brilliant. Player Boy falls for slave girl. Slave girls loves him too. Man is part of mafia but doesn't want to be and doesn't want that life for his son. Everyone does a bunch of stupid sh&t and slave girl is kidnapped. Player Boy joins mafia to get girl back. The end. The only thing this book was consistently good for was my insomnia. It took me nearly a month to read and would have taken longer had I not started rewarding myself with my kid's Halloween candy for reading a page. I would definitely recommend this for anyone suffering from insomnia and people I hate.,1,1968-02-09 04:36:04
827,18777580,altindish,Mary Ann Rivers never ceases to delight I've enjoyed every title that I have read from her pen and this was no exception. Using characters that are real with issues hang-ups and even their own particularly amusing gaffes in relationships her stories amuse entertain and leave you with a smile. Sam is a beautifully defined character with a boatload of issues: all stemming from his mother's death when he was a young child. He's compensating for that early lack of control with an obsession to have the final say in every outcome: and at a farm - that will be difficult. Animals tend not to take direction and orders particularly well and Sam's discomfiture with that fact and many others make him enjoyable to watch even as you want him to loosen his grip. Nina has had a rough patch after the death of her husband and leaving all that she knew to team up with a friend in a new venture in Ohio. Her loss-fears are increasing as her friend and business partner has been diagnosed with a terminal illness but Nina is determined to move forward and do her best to ignore her fears to focus on the what needs doing now. Effectively presenting the character's point of view while not stinting on the interactions between them Sam and Nina develop and grow as the story moves forward. There were also several inclusions that show the couple as they interact individually with other people in their lives as their own relationship grows and develops their other relationships do start to show changes as well. Though not without a few issues in Nina's often extensive navel gazing and a few moments where it was necessary to go back and discover who was speaking as Rivers is not a "said Nina" sort of writer did have me flipping back a couple of times: but in the grand scheme of things these were minor issues only annoying at the moment and forgotten soon after. You do not have to read the first in this series to enjoy this title (I didn't) but I cannot help but think if you are a fan of the series you will enjoy this book. Contemporary romance readers looking for real characters that leave you with a sense of 'I could see that" this is the book for you. I received an eArc copy from the publisher via NetGalley for purpose of honest review. I was not compensated for this review: all conclusions are my own responsibility.,3,1989-06-08 23:06:08
828,15710450,mirashi99i,This striking picture book is a biography of the artist Henri Rousseau. It tells the story of this man as he started to do art at forty years old. Rousseau dreamt of being an artist because he saw so much beauty and color everywhere. He couldn't afford lessons so he read many books to learn techniques and structure. At age 41 Rousseau entered an art exhibition for the first time. The art experts said mean things about his art but Rousseau kept painting. Inspired by the World's Fair in Paris he began to draw jungles. Rousseau kept entering exhibitions and kept getting rude things written about his art. He kept on painting eventually getting accepted by the younger artists in Paris like Pablo Picasso. By the end of his life no one was laughing or scorning his art. Rousseau had not just proven himself to the critics but to the entire world. Read the rest of my review on my blog Waking Brain Cells.,1,1997-06-21 12:24:08
829,29237614,cgrimes,Typical Amanda I loved The Sinner. I love to read Amanda Stevens. They are always page turners fast paced and always a surprise for the ending. This by far has been her scariest thriller. Her writing takes you where you feel hear and see everything and the ending a surprise and wanting more. Can't wait for The Awakening.,1,2021-02-20 15:47:01
830,10335786,willardc1,V slow start that almost defeated me but then I found it really engaging. Some characters felt over blown others under-developed but overall compelling. Will read more Baddiel now to see how the others compare,3,1991-10-16 23:28:06
831,18777580,hest66,Laugh the second book in Mary Ann Rivers Burnside Series. This time around its big brother Sam whose life is about to change upon meeting the vibrant Nina Paz. Laugh is standard Mary Ann Rivers insightful thought provoking emotionally charged humorous and profound. The simple actions words thoughts of each character reveals layers upon layers of who Sam and Nina really are. They're both emotionally broken while one seems to suppress feelings the other has no way of expressing his but they so click as a couple. A novel full of witty dialogue a hilarious date night and an extremely combustible chemistry between the main leads is enough to keep you flipping the pages till the end. I do not have enough words to express how simple yet beautifully layered this novel is but its definitely captivating and you suddenly root for Sam and Nina to find and share more laughter in their lives. *The ARC for this novel was provided by the publisher and NetGalley in return for an honest review.*,5,1985-09-06 09:41:23
832,25742454,marinache86,Raw and amazing This book is unlike any other I have ever read. The emotions and situations are up and down and very intense. I thoroughly enjoyed the roller coaster ride that was this book and can't wait for the next one.,1,1998-06-25 04:24:28
833,23626289,THROTTLE,Omg ich brauch Teil 4 sofort jetzt auf der Stelle verdammt.,4,1985-11-09 05:45:57
834,18071375,sethpinas,Interesting storyline...enjoyed the book and the journey for Jake and Ana. I would have liked a bit more separation in the languages/slang used. The story takes place in the US the characters in the book are American except for Ana and her mother...they are British. The writing from what I can tell was written primarily using British lingo. I think it would have had a bigger impact if there had been a clear distinction for the characters. But I definitely couldn't put it down I wanted to know what happens next and HOLY SHIT the cliffhanger! Grrrrrr didn't see that coming at ALL...I really hope the 2nd book comes out soon because now I HAVE to know what happens with all of that bull-shinanigans! Free on Amazon 6/16/13,1,1950-12-31 10:33:43
835,18488643,ksyushakostko,I received this book from the author in exchange for my honest review. Thank you! What started in my mind as a police type of book change it course really quickly. This isn't the first time I read a book by B.L. Wilde but I can proudly say I love her writing style so much! She intrigues from the start keeps you on your toes the entire story makes you love how the characters are build and the best part is she will make you live the story next to the characters. In this book we learn that our main character Jade Phillips knows the key to succeed in her mission: sex and seduction. She has been on this mission for five years now she got from her informers everything she wanted and the bonus part she managed to create a fortune out of this. Her life it's going well. Being part of The Seductors changed her life in a way she couldn't even have imagined. But being as good as Jade is she got a new mission and that is the new target the CEO of a weapons company Oliver Kirkham. She thinks this is going to be another easy mission that she will finish it fast. But Oliver turns out to be different. With each moment passing they both start to fall in love and that's not good for them. Will they make it? Will they defeat The Seductors? This story really kept me eager to read more. The story is so enthralling that will make you hold on thight to your kindle! It deserves the best readers and you are going to fall in love with the characters! So go read Desire because you are going to love this book and the way B.L. Wilde wrote this great story! I highly recommend it and I can't wait to read more written by the author!,5,2000-01-17 09:43:52
836,18338465,tetsukun1st,No. Or as the Italians would say - no.,1,2015-04-21 23:10:29
837,25515988,kotek1311,This title is nominated for the 2017 Hackmatack Award in the fiction category. As someone who is both a born New Brunswicker an amateur genealogist I really really enjoyed this book! Betony our protagonist has been forced to endure visits with her great-grandmother but never really took the time to try and get to know her. That is until she falls asleep in her grandmother's chair and is magically transported into an old memory. From there she becomes intrigued and starts asking questions about the past. This uncovers a family secret and leads to some difficult conversations. This is a great story about forgiveness and the importance of family. I would recommend this book to anyone especially kids who live far away from their grandparents.,2,2007-08-31 00:43:16
838,24966155,daoneny,Just more plot.. I feel as though this is a filler till we get to an ending. Too short and where is this all leading ...especially the Chinese Government. Why?,5,1974-12-06 14:35:26
839,1514278,1960ChevyBelair,People do not simply decide to commit murder or disappear or engage in illegal activity out of nowhere. Through each stories analysis of cases you learn that people instead usually have something that has been just not QUITE right with them for years. The stories in the book are pure madness. Some of the stories I wish were a bit longer. I would read something from this author again definitely!!,2,1963-01-19 10:03:50
840,18338465,21vicki,What's up Goodreads? I read this book in 2012 and I just now noticed my review is gone. adding this book to my shelf (5/28/2018) since it was missing. Read in 2012,2,1985-02-09 09:04:18
841,18338465,cy8,I loved this book. I am a huge fan of J.M. Darhower and I love how she incorporates more than just a love story in her books. This book has a little bit of everything. There is dark suspense love secrets a bit of action humor and pain. This book begins with Haven a 17 year old girl who has spent her whole life with nothing but her mother as a slave. Her life takes a turn and she is now living a strange new life. She entangles herself with Carmine a 17 year old boy of a wealthy family grandson of a past Mafia Don. Both worlds collide as they start to catch feelings for each other but can their love overcome all the differences and threats they face? The Mafia concept really intrigued me as it gave the story more than just a bad guy but an group of characters than pushed against the main characters. I reccomend this book to those who find the Mafia life dark backgrounds and complicated love stories very interesting. Oh and if you love Italians.,4,1975-10-18 08:11:06
842,18338465,ilyinston4ik,I was hooked as soon as I started reading Sempre. So much to love! Great writing great story and even a pretty great romance. I am sure a lot of the actions of Carmine and Haven are more appealing to a younger crowd (most adults can see the issues from the first meeting) but there is something endearing about such an innocent and naive relationship that I pulled me in.,5,2011-06-24 08:19:44
843,30300862,mzmccray,As a reader I begin a book with the anticipation of a journey one that will take me out of the ordinariness of life and into places unknown. On the Edge of the Loch by Joseph Eamon Cummins  gifted me this and so much more. The reader is introduced to characters that immediately seem alive. that makes you truly care about them. Very early on I found that I had become deeply a part of this story continually imagining the climax (with anxiety) hoping I had seen what lay ahead.....I hadn't. The book lived up to all the big expectations it built up in me. It's a journey of heart stopping moments and is not without romance and tenderness. I thank the author for transporting me to the edge of the loch. What a great movie or television series this would make. Characters and plot that would keep audiences totally engaged. Emma Feix Alberts,3,1977-12-27 01:31:22
844,20631793,kazakova81,What will you answer to your kid if he or she will ask you if there are real magics in this world? This children's books is one of many kids books telling us a story about Bill the Wizard who comes at night to the Safari and make all kinds of crazy magics. The crocodile asks For an elephant's ears The rhinoceros asks for a long neck like a giraffe... and much much more... Wizard bill fulfill all the requests. Read this books and you will find out what is the secret of Bill and what the Owl thinks about magics... Many kids books are dealing with stories about magics But this children's book is very unique for it brings two opposite ways to deal with magics. You and your child can choose if you want to believe it or not!,2,1966-05-31 04:21:17
